10
0.0909;19,15,18,14,17,16,13,11,7,9,12,10,4,3,2,5,1,6,8,0
0.1818;3,2,1,0,4,7,6,8,17,10,5,9,18,16,15,11,13,14,12,19
0.2727;11,16,17,18,13,19,10,9,3,12,15,14,1,8,2,4,6,5,7,0
0.3636;6,3,2,1,13,0,11,7,9,8,4,5,19,12,10,14,16,17,15,18
0.4545;11,14,18,16,12,19,3,15,9,13,17,10,1,5,6,7,8,2,4,0
0.5455;6,7,3,4,15,1,18,0,10,5,2,9,19,8,12,16,11,14,13,17
0.6364;11,9,13,15,6,18,2,19,10,14,17,4,0,12,5,1,16,3,8,7
0.7273;6,18,8,5,13,1,15,0,9,3,2,19,17,4,16,12,7,14,10,11
0.8182;16,0,15,10,4,17,6,19,7,18,14,2,1,13,5,3,9,8,11,12
0.9091;2,16,4,5,19,6,17,0,8,1,3,18,14,7,12,13,11,15,9,10
