10
0.0909;6,14,1,0,4,5,10,16,13,3,12,7,9,15,2,8,18,19,11,17
0.1818;11,17,6,0,12,3,7,14,15,8,18,10,4,19,1,13,16,2,9,5
0.2727;7,19,10,0,6,13,8,12,14,15,11,3,1,17,2,4,9,5,18,16
0.3636;0,17,16,3,12,18,8,4,14,6,9,15,1,19,5,7,2,13,11,10
0.4545;0,16,10,13,18,17,6,2,12,5,4,15,19,7,1,3,9,14,11,8
0.5455;5,17,13,9,11,6,8,14,12,3,0,19,15,4,2,1,16,10,7,18
0.6364;19,18,11,15,1,9,12,13,6,10,4,14,17,2,7,0,5,8,3,16
0.7273;17,14,5,19,8,3,13,16,12,9,0,2,4,1,11,6,7,15,10,18
0.8182;19,17,0,8,12,10,2,18,5,9,6,7,11,4,16,3,13,14,1,15
0.9091;17,8,10,1,9,19,6,14,5,2,16,3,11,7,12,4,15,18,0,13
