10
0.0909;8,1,2,3,16,19,6,7,4,9,10,11,12,13,14,17,0,15,18,5
0.1818;8,1,2,3,16,10,6,17,4,7,19,11,12,0,9,14,13,15,18,5
0.2727;8,1,6,3,16,10,9,5,15,0,19,11,12,7,2,14,13,4,18,17
0.3636;8,18,6,14,16,10,9,5,0,15,17,11,12,7,2,3,4,13,1,19
0.4545;8,18,6,14,10,3,9,11,0,15,17,7,12,4,2,16,5,13,1,19
0.5455;19,18,17,14,10,3,8,11,0,15,6,7,12,4,13,5,16,2,1,9
0.6364;19,4,0,14,10,3,8,16,17,18,6,7,5,15,13,12,11,2,1,9
0.7273;14,4,0,19,10,7,8,18,9,16,6,3,5,11,13,12,15,2,1,17
0.8182;14,9,0,19,10,7,3,18,6,16,4,8,2,5,13,12,15,11,1,17
0.9091;14,9,0,11,10,18,3,7,6,16,4,19,2,17,13,12,1,8,15,5
