10
0.0909;6,19,9,14,13,10,8,12,17,18,15,5,4,1,16,2,7,11,0,3
0.1818;1,5,17,11,9,14,0,2,13,4,8,7,16,12,6,18,3,10,19,15
0.2727;14,18,10,2,16,1,12,9,15,8,19,7,11,0,13,6,17,4,3,5
0.3636;12,1,8,13,5,11,6,3,9,7,14,15,0,19,18,17,2,10,16,4
0.4545;15,16,0,6,9,12,17,10,3,13,4,2,19,1,7,8,14,11,18,5
0.5455;1,13,18,10,8,16,11,15,14,2,12,5,4,6,9,17,7,3,0,19
0.6364;6,14,5,0,12,15,7,2,11,19,3,9,8,10,16,4,13,18,17,1
0.7273;9,10,15,16,4,11,1,19,5,7,2,17,8,6,13,12,14,0,3,18
0.8182;15,5,3,7,16,9,8,14,12,17,13,4,10,6,18,2,0,11,19,1
0.9091;7,13,2,19,14,4,11,6,8,16,5,17,10,9,1,18,12,3,0,15
