10
0.0909;15,17,16,13,12,14,4,19,10,9,7,11,5,8,1,0,6,2,18,3
0.1818;7,5,6,9,8,1,17,4,12,3,14,13,0,11,16,15,19,10,2,18
0.2727;17,16,0,11,6,15,9,10,8,13,1,2,19,12,4,5,3,14,18,7
0.3636;9,12,13,5,17,1,4,7,10,2,14,11,3,15,16,18,19,6,0,8
0.4545;5,7,15,12,4,11,19,6,13,14,8,2,10,3,9,0,1,16,18,17
0.5455;18,13,6,10,12,0,1,15,11,9,7,8,4,16,3,19,17,5,14,2
0.6364;0,2,7,8,19,13,17,9,12,5,11,15,10,1,18,6,3,16,4,14
0.7273;18,16,14,15,13,4,0,2,7,10,3,1,6,19,8,11,12,5,17,9
0.8182;2,11,3,4,8,7,14,18,9,12,17,16,15,0,5,19,1,10,6,13
0.9091;19,12,1,15,14,18,9,2,13,4,6,3,0,17,8,5,10,11,16,7
