10
0.0909;2,10,1,7,6,3,4,8,5,9,0,13,17,18,11,19,16,12,14,15
0.1818;8,14,5,0,9,10,1,7,3,11,4,6,15,19,2,17,12,18,13,16
0.2727;9,11,1,2,15,7,4,6,5,8,10,16,13,17,0,18,3,12,19,14
0.3636;13,7,4,9,3,6,12,5,0,8,14,19,17,18,1,11,2,15,16,10
0.4545;8,3,10,12,0,2,7,15,9,5,6,18,14,19,1,11,4,17,16,13
0.5455;11,1,7,14,10,0,5,4,2,12,6,19,13,18,3,15,9,17,16,8
0.6364;3,0,5,19,10,4,2,16,1,7,9,11,15,18,6,14,12,13,17,8
0.7273;6,15,4,14,10,1,0,8,3,2,5,12,17,19,7,18,16,9,13,11
0.8182;17,18,11,10,15,4,0,2,5,3,1,12,13,19,6,16,8,9,7,14
0.9091;8,11,14,2,16,4,0,5,6,3,1,15,13,12,17,19,9,7,10,18
