10
0.0909;1,0,2,3,4,5,7,6,8,9,10,11,12,13,15,14,16,17,18,19
0.1818;1,0,2,4,3,5,7,6,8,9,10,11,12,13,15,14,17,16,19,18
0.2727;1,0,2,3,5,4,7,6,8,9,10,11,12,13,15,14,17,16,18,19
0.3636;1,0,2,3,5,4,7,6,8,10,9,11,12,13,14,15,18,16,17,19
0.4545;1,0,2,3,5,4,7,6,8,9,10,11,12,13,14,15,17,18,16,19
0.5455;1,0,2,3,5,4,7,6,8,9,10,11,12,13,14,15,18,19,17,16
0.6364;1,0,2,3,5,4,7,6,8,10,11,9,12,13,14,15,19,18,17,16
0.7273;1,0,3,2,5,4,8,6,7,11,10,9,12,13,14,15,19,18,17,16
0.8182;1,0,3,2,5,4,7,6,8,11,10,9,12,13,15,14,18,19,17,16
0.9091;1,0,4,2,5,3,6,7,8,11,10,9,13,12,15,14,18,19,17,16
