10
0.0909;4,11,9,15,16,17,12,5,7,14,1,6,8,19,10,18,13,2,0,3
0.1818;15,7,12,10,6,11,3,0,14,16,1,8,5,4,2,13,9,19,17,18
0.2727;13,6,12,14,17,10,16,9,7,1,5,8,0,19,11,2,15,4,18,3
0.3636;12,4,19,6,16,15,1,5,3,14,10,13,17,7,11,18,9,8,2,0
0.4545;3,19,12,11,16,8,18,9,13,2,4,14,15,1,7,5,0,10,6,17
0.5455;5,3,6,15,2,19,12,9,0,18,1,10,13,17,4,16,7,14,8,11
0.6364;2,9,14,3,19,10,0,17,12,13,8,16,18,1,6,15,11,4,7,5
0.7273;14,16,7,17,15,10,5,9,13,6,12,0,8,1,19,3,4,18,2,11
0.8182;10,6,7,9,19,11,12,15,5,4,14,18,17,3,2,16,13,8,1,0
0.9091;6,7,11,19,8,3,17,0,18,5,16,4,2,14,1,15,9,10,13,12
