10
0.0909;19,11,14,15,9,18,17,13,16,8,7,10,6,5,12,3,4,1,0,2
0.1818;2,5,1,7,10,3,6,13,0,12,14,8,11,16,4,9,18,15,17,19
0.2727;15,19,17,7,9,14,16,0,18,8,6,10,5,1,13,12,4,11,3,2
0.3636;1,5,3,12,8,4,2,19,0,16,15,7,18,17,11,10,9,6,14,13
0.4545;14,12,16,5,11,17,15,2,19,7,4,18,0,9,10,6,8,13,1,3
0.5455;1,3,9,13,6,2,7,19,5,10,17,0,18,15,8,11,14,4,16,12
0.6364;17,16,4,2,14,15,13,6,19,11,1,18,0,8,5,9,10,12,7,3
0.7273;0,1,13,16,2,7,6,19,4,9,17,3,18,8,14,5,10,11,15,12
0.8182;16,17,7,0,15,4,12,1,19,14,3,18,2,13,5,8,9,11,6,10
0.9091;4,2,10,19,6,8,16,14,0,3,13,1,17,11,18,15,7,5,12,9
