10
0.0909;16,19,15,17,8,11,3,5,6,12,14,7,10,9,2,18,13,0,4,1
0.1818;13,2,8,9,19,5,12,10,6,1,7,16,4,17,11,3,0,14,15,18
0.2727;13,16,8,14,0,15,7,12,4,3,17,9,19,6,1,11,18,5,2,10
0.3636;9,14,17,11,19,4,7,12,15,5,8,10,0,13,16,2,1,18,3,6
0.4545;8,4,5,10,1,16,13,15,2,11,6,3,7,17,12,9,14,0,19,18
0.5455;0,6,18,16,19,11,7,14,9,8,13,17,12,10,3,5,2,15,4,1
0.6364;16,18,2,17,1,4,15,9,8,12,6,3,0,14,5,13,10,11,7,19
0.7273;15,2,19,1,11,6,12,5,13,14,18,17,16,9,8,7,10,3,4,0
0.8182;6,18,9,11,8,17,15,13,10,5,2,0,7,14,16,4,3,12,1,19
0.9091;19,6,13,3,16,2,0,9,18,4,5,17,14,1,8,12,15,10,11,7
