10
0.0909;5,13,4,3,12,7,0,10,18,1,9,2,6,11,19,14,15,16,17,8
0.1818;13,14,10,6,5,17,0,16,18,12,15,2,3,1,19,4,7,9,11,8
0.2727;11,2,13,7,4,15,8,14,17,18,6,9,16,10,19,3,0,5,12,1
0.3636;9,16,11,3,5,10,8,15,19,12,0,4,14,17,13,1,7,2,6,18
0.4545;19,18,15,6,16,12,8,11,7,17,2,3,9,14,5,10,0,1,4,13
0.5455;16,15,10,7,6,2,19,11,8,13,0,4,5,14,12,18,17,1,3,9
0.6364;14,8,5,4,6,7,11,1,17,3,0,9,18,15,12,19,16,2,10,13
0.7273;10,15,13,1,18,9,16,6,17,3,5,14,11,7,2,19,8,0,4,12
0.8182;5,9,17,0,19,13,3,4,12,8,11,10,16,6,15,14,1,7,2,18
0.9091;2,0,9,8,13,7,4,11,6,15,3,16,10,14,18,12,5,17,1,19
