10
0.0909;0,1,3,4,2,6,5,7,8,9,10,11,12,13,14,15,16,18,17,19
0.1818;0,1,4,3,2,6,5,7,10,8,9,11,13,12,14,15,16,18,17,19
0.2727;1,0,4,3,2,6,5,9,10,8,7,11,13,12,14,15,16,18,17,19
0.3636;1,0,4,3,2,6,5,9,10,8,7,11,13,12,14,15,19,18,16,17
0.4545;2,1,4,3,0,6,5,9,10,8,7,11,13,12,14,15,17,19,16,18
0.5455;3,1,4,2,0,6,5,9,10,8,7,12,11,14,13,15,17,19,16,18
0.6364;3,1,5,2,0,7,4,9,10,6,8,12,11,15,13,14,17,19,16,18
0.7273;2,1,5,3,0,7,4,9,10,6,8,13,11,12,14,15,17,19,16,18
0.8182;1,2,5,3,0,8,4,9,10,6,7,13,11,12,14,16,17,18,15,19
0.9091;1,2,4,5,0,8,3,9,10,6,7,13,11,12,14,15,17,19,16,18
