10
0.0909;0,1,12,10,7,13,16,5,6,9,18,11,2,4,14,15,8,19,3,17
0.1818;2,5,12,10,11,4,17,1,16,9,18,8,0,15,7,13,14,19,3,6
0.2727;10,5,11,2,12,4,7,0,8,3,6,16,1,15,18,14,13,19,9,17
0.3636;18,5,11,15,10,9,2,12,8,3,6,16,4,7,0,14,13,17,19,1
0.4545;18,5,11,15,0,16,8,9,2,10,7,12,4,14,3,19,6,17,13,1
0.5455;8,15,11,16,0,19,14,9,12,10,7,6,4,1,3,5,2,17,18,13
0.6364;5,10,0,17,11,7,14,9,12,19,4,6,3,1,15,8,2,13,18,16
0.7273;5,10,3,6,2,16,17,15,12,11,7,14,0,1,9,8,19,18,13,4
0.8182;14,10,3,13,2,1,8,15,12,0,18,19,11,16,9,17,5,4,7,6
0.9091;14,17,19,5,15,8,2,1,0,12,18,3,11,16,13,6,9,4,7,10
