10
0.0909;0,1,3,7,2,5,8,10,4,6,12,9,11,13,17,14,16,15,19,18
0.1818;3,0,6,5,1,4,8,12,2,9,10,7,11,16,17,15,14,13,19,18
0.2727;5,1,4,3,2,0,9,12,6,11,7,8,10,17,13,16,15,14,18,19
0.3636;8,0,5,4,3,1,9,15,2,13,6,7,11,12,14,18,16,10,17,19
0.4545;4,1,2,3,0,5,10,14,6,13,8,7,11,12,17,18,16,9,15,19
0.5455;3,1,2,6,0,4,8,11,5,16,10,9,14,12,18,19,13,7,17,15
0.6364;2,10,1,4,0,7,11,9,3,16,8,6,14,12,17,18,13,5,19,15
0.7273;1,9,2,10,0,8,12,6,4,16,11,5,15,7,19,17,13,3,18,14
0.8182;0,15,2,8,1,9,12,7,6,16,11,5,13,4,19,14,10,3,18,17
0.9091;2,14,1,5,3,10,12,9,4,15,11,7,16,0,18,13,8,6,17,19
