10
0.0909;0,1,5,9,8,4,14,2,10,6,3,17,16,18,11,13,12,15,19,7
0.1818;1,12,5,11,7,6,19,9,4,8,0,16,13,15,10,18,3,14,17,2
0.2727;0,2,8,10,5,3,16,12,11,13,1,14,18,6,17,15,9,7,19,4
0.3636;0,8,7,5,12,4,14,13,19,9,11,15,17,3,10,18,6,1,16,2
0.4545;6,19,13,2,7,8,5,12,11,4,10,16,15,9,14,18,3,0,17,1
0.5455;9,13,14,6,8,2,3,17,5,4,7,10,19,11,18,12,16,1,15,0
0.6364;10,5,12,2,3,6,0,18,8,4,16,9,17,13,15,14,7,1,19,11
0.7273;12,1,9,11,2,3,13,17,4,19,16,6,8,10,14,15,5,0,18,7
0.8182;11,6,13,8,1,0,19,12,2,18,14,5,3,4,17,16,9,7,10,15
0.9091;0,3,19,13,4,2,17,18,8,15,6,1,11,5,14,16,7,9,10,12
