10
0.0909;0,1,4,3,2,9,6,7,8,5,10,11,12,13,18,15,16,17,14,19
0.1818;0,1,4,3,2,9,14,15,8,12,10,11,5,13,18,7,16,17,6,19
0.2727;0,16,3,4,2,9,14,15,8,12,10,11,5,13,18,7,1,17,19,6
0.3636;0,4,3,6,2,9,14,15,8,12,10,11,5,18,13,7,1,17,19,16
0.4545;0,4,3,6,2,9,14,5,8,18,10,11,15,12,17,7,1,13,19,16
0.5455;0,4,3,6,2,12,8,5,16,18,10,11,15,9,17,7,1,13,19,14
0.6364;13,4,7,6,2,8,12,5,16,18,10,11,15,9,17,3,1,0,19,14
0.7273;13,4,7,6,2,8,12,5,17,18,10,15,11,9,16,14,1,0,19,3
0.8182;13,4,3,16,12,8,2,5,17,18,10,15,11,9,6,14,1,0,19,7
0.9091;13,4,18,16,12,8,2,5,17,7,10,15,11,9,6,0,1,14,19,3
