10
0.0909;0,8,7,1,12,6,10,14,3,5,9,11,15,13,16,4,2,17,18,19
0.1818;14,13,11,8,9,6,10,1,3,5,0,17,12,15,18,4,2,7,16,19
0.2727;1,13,11,15,16,6,10,3,5,0,4,9,12,2,14,18,8,7,17,19
0.3636;10,5,16,15,13,6,11,4,18,0,3,14,12,19,9,8,1,7,17,2
0.4545;12,6,9,4,13,2,1,15,18,16,8,14,3,19,0,10,11,5,17,7
0.5455;12,6,19,0,16,2,1,7,4,5,8,17,3,9,15,11,18,13,14,10
0.6364;0,6,11,1,18,2,10,7,4,5,9,17,15,8,3,16,14,12,19,13
0.7273;1,8,19,10,3,2,9,0,5,11,7,17,16,6,18,15,14,12,4,13
0.8182;0,18,10,9,5,17,3,12,19,11,7,2,15,6,14,16,8,1,4,13
0.9091;11,18,1,5,7,15,3,12,17,8,9,2,13,4,14,16,19,10,6,0
