10
0.0909;0,1,2,3,5,4,6,7,8,9,13,12,10,11,14,16,15,17,19,18
0.1818;0,2,3,1,6,4,5,7,8,11,16,12,9,10,13,15,14,17,19,18
0.2727;0,3,4,1,7,2,6,5,8,10,16,14,9,11,13,15,12,17,19,18
0.3636;0,4,1,2,7,3,8,6,9,10,16,14,5,11,13,15,12,17,19,18
0.4545;0,4,3,2,7,1,8,6,9,11,17,13,5,10,12,14,15,16,19,18
0.5455;0,3,2,1,8,5,7,6,10,11,17,13,4,9,12,15,16,14,19,18
0.6364;0,2,4,1,9,5,6,7,10,11,17,14,3,8,12,16,13,15,18,19
0.7273;0,1,6,2,9,5,4,8,10,11,16,13,3,7,12,17,14,15,19,18
0.8182;4,1,7,0,8,6,3,9,10,11,16,13,2,5,12,17,14,15,19,18
0.9091;4,3,5,0,8,6,2,9,10,11,15,13,1,7,12,18,14,16,17,19
