10
0.0909;4,1,0,11,3,7,14,5,2,6,9,12,15,10,8,13,17,18,16,19
0.1818;0,1,2,12,13,3,16,8,6,4,7,14,11,10,9,5,15,17,19,18
0.2727;0,1,3,15,19,5,18,8,4,9,2,12,6,14,7,10,11,16,17,13
0.3636;3,2,6,14,19,5,12,9,4,7,0,1,10,18,11,8,13,17,16,15
0.4545;11,2,7,9,17,6,13,12,0,8,1,4,10,15,14,3,5,19,16,18
0.5455;14,4,2,6,11,8,16,10,0,13,1,7,5,9,18,3,12,19,17,15
0.6364;12,9,10,4,1,5,17,8,3,15,0,6,7,11,16,2,13,18,19,14
0.7273;18,9,8,1,7,3,17,10,2,15,5,6,11,4,19,0,12,14,16,13
0.8182;18,8,14,2,5,4,19,12,1,15,0,3,10,9,13,6,11,16,17,7
0.9091;17,3,8,4,2,1,19,9,0,18,5,10,13,14,12,11,7,15,16,6
