10
0.0909;0,1,2,3,4,5,6,11,16,9,10,7,12,13,14,15,8,17,18,19
0.1818;0,18,2,3,4,5,6,11,16,9,10,7,12,13,17,15,8,14,1,19
0.2727;0,1,2,3,4,5,6,11,18,9,10,7,12,13,17,15,8,14,16,19
0.3636;0,1,2,8,4,5,6,11,18,9,10,7,12,13,3,15,17,14,16,19
0.4545;0,15,2,8,4,5,6,11,18,7,10,9,12,13,3,1,17,14,16,19
0.5455;0,15,2,8,4,11,6,9,18,7,10,5,12,13,3,1,17,14,16,19
0.6364;0,15,2,19,4,11,6,9,18,14,10,5,12,13,3,1,17,7,16,8
0.7273;0,15,11,19,4,2,6,9,3,14,10,5,12,13,18,1,17,7,16,8
0.8182;0,15,11,7,4,2,6,19,3,14,10,5,12,13,18,1,17,9,16,8
0.9091;0,15,11,7,4,2,1,19,3,14,10,12,5,13,18,6,17,9,16,8
