10
0.0909;6,14,13,0,18,1,3,4,8,10,12,11,2,17,19,9,7,16,15,5
0.1818;9,12,8,5,10,17,15,0,16,3,2,13,11,19,7,6,4,18,14,1
0.2727;4,10,12,7,13,16,17,8,3,2,19,6,18,15,1,0,11,14,5,9
0.3636;0,12,9,10,15,1,11,13,7,17,16,3,14,2,5,6,19,8,4,18
0.4545;2,1,3,19,18,15,9,7,10,11,16,13,17,4,6,14,5,8,0,12
0.5455;9,3,11,7,15,18,5,16,1,4,13,17,14,2,12,0,6,8,10,19
0.6364;7,3,1,18,14,13,19,6,0,11,2,17,15,10,16,4,8,9,5,12
0.7273;11,15,14,18,5,9,17,7,0,10,2,19,4,8,12,16,3,6,13,1
0.8182;16,4,18,17,9,10,0,7,2,19,5,1,8,6,15,14,3,13,11,12
0.9091;1,0,13,7,11,4,2,6,5,16,18,8,19,9,17,10,12,3,15,14
