10
0.0909;17,19,16,14,12,15,10,18,11,13,0,9,2,8,5,3,7,1,4,6
0.1818;6,1,2,9,13,8,3,0,5,7,17,10,19,14,15,16,11,12,18,4
0.2727;10,16,9,12,7,2,18,19,17,13,1,5,4,11,6,3,14,8,0,15
0.3636;15,2,9,5,17,8,4,3,0,6,14,16,12,10,11,19,1,13,18,7
0.4545;0,17,15,12,2,13,16,19,18,14,6,7,11,4,8,3,10,9,1,5
0.5455;16,1,4,5,14,7,0,3,10,2,15,13,8,18,9,19,6,17,12,11
0.6364;2,12,13,18,3,15,16,19,7,17,0,11,14,6,8,1,10,9,5,4
0.7273;17,5,13,1,15,0,4,3,12,2,18,7,9,11,8,14,10,16,6,19
0.8182;0,9,8,18,7,15,14,13,2,17,6,11,16,10,12,1,5,3,19,4
0.9091;19,18,7,5,17,4,0,8,15,3,13,14,2,10,6,16,9,12,1,11
