10
0.0909;0,1,2,3,13,5,6,7,8,9,10,11,12,4,14,15,16,17,18,19
0.1818;0,1,3,2,13,5,6,7,8,9,10,11,12,4,14,15,16,17,18,19
0.2727;0,1,3,4,13,5,6,7,8,9,10,11,12,2,14,15,16,17,18,19
0.3636;0,1,3,4,13,5,6,7,8,9,10,11,2,12,14,15,16,17,18,19
0.4545;0,19,3,4,13,5,6,7,8,9,10,11,2,12,14,15,16,17,18,1
0.5455;0,19,3,4,13,5,6,7,8,9,10,17,2,12,14,15,16,11,18,1
0.6364;0,19,7,4,13,5,6,3,8,9,10,17,2,12,14,15,16,11,18,1
0.7273;0,7,19,4,13,5,6,3,8,9,10,17,2,12,14,15,16,11,18,1
0.8182;0,7,19,4,13,5,6,3,8,9,10,15,2,12,14,17,16,11,18,1
0.9091;0,7,19,4,13,8,6,3,5,9,10,15,2,12,14,17,16,11,18,1
