10
0.0909;17,8,7,0,18,15,10,9,5,4,6,2,3,14,11,1,13,19,16,12
0.1818;12,11,0,14,7,9,16,1,8,2,19,3,17,10,4,6,15,5,18,13
0.2727;5,6,16,3,9,17,18,1,12,11,13,7,8,19,0,14,15,10,4,2
0.3636;19,7,13,2,14,18,5,3,10,11,8,0,1,4,6,9,12,16,15,17
0.4545;12,15,5,9,1,19,13,17,7,16,6,11,0,10,8,2,14,4,3,18
0.5455;16,18,1,8,15,11,9,3,17,0,13,4,2,6,19,7,10,14,5,12
0.6364;13,1,16,9,10,17,6,15,11,0,12,7,5,3,14,18,2,8,19,4
0.7273;18,2,14,16,19,8,17,13,10,11,15,5,12,3,0,6,7,4,1,9
0.8182;19,8,16,1,3,14,12,18,7,11,6,13,5,9,15,0,4,2,10,17
0.9091;16,12,18,0,19,3,10,9,14,13,1,2,8,15,6,17,7,5,11,4
