10
0.0909;0,2,3,7,5,10,8,4,18,12,1,13,9,19,11,6,14,17,15,16
0.1818;1,0,5,11,8,4,9,6,13,17,7,10,15,19,12,3,16,18,14,2
0.2727;2,1,8,3,6,0,13,4,9,15,11,14,17,18,12,10,5,16,19,7
0.3636;5,1,4,3,8,0,19,9,7,13,2,14,15,12,10,11,17,18,16,6
0.4545;6,15,12,4,9,0,18,14,3,11,2,10,13,7,8,5,16,17,19,1
0.5455;14,16,18,4,9,0,15,11,1,13,6,12,19,2,7,8,10,5,17,3
0.6364;10,15,19,7,4,3,16,11,0,17,13,2,9,6,8,12,14,5,18,1
0.7273;12,15,13,9,8,1,19,16,3,17,7,0,14,6,11,10,18,2,4,5
0.8182;15,14,9,6,13,1,18,16,2,4,5,3,12,11,19,10,17,7,8,0
0.9091;18,10,7,13,12,4,15,8,9,0,2,5,16,14,19,1,17,6,11,3
