10
0.0909;13,19,17,18,16,15,14,11,3,5,12,1,10,6,8,0,4,9,7,2
0.1818;6,2,3,4,1,7,10,13,17,11,0,14,9,16,12,15,19,8,5,18
0.2727;11,17,7,14,15,13,9,4,2,10,18,1,6,0,12,8,3,19,16,5
0.3636;14,1,3,4,10,7,12,19,13,5,6,16,9,18,11,8,17,2,0,15
0.4545;8,12,18,16,5,17,3,0,7,9,4,10,11,1,13,15,2,14,19,6
0.5455;6,10,3,4,17,0,18,12,14,13,8,15,7,16,9,5,11,2,1,19
0.6364;8,9,17,11,0,16,1,14,7,10,19,4,12,6,2,15,5,13,18,3
0.7273;18,7,2,5,13,3,12,4,10,11,0,15,8,17,16,1,19,6,9,14
0.8182;0,6,14,12,2,15,11,13,19,4,18,3,10,1,9,17,5,8,16,7
0.9091;19,18,10,13,14,11,15,5,2,12,0,9,4,16,6,1,17,7,3,8
