10
0.0909;0,1,2,3,4,5,6,7,8,15,12,11,10,13,9,14,16,18,17,19
0.1818;1,0,13,7,4,5,6,3,8,15,12,14,10,2,9,11,16,18,17,19
0.2727;1,0,13,7,16,5,6,3,8,15,14,12,11,2,9,10,4,19,17,18
0.3636;1,0,13,7,12,5,8,16,6,15,14,18,11,2,9,10,4,19,17,3
0.4545;7,0,13,3,12,5,8,16,6,15,14,18,11,17,2,10,4,19,9,1
0.5455;7,1,10,4,12,5,8,16,6,0,14,18,11,17,2,13,3,19,9,15
0.6364;7,1,10,4,12,17,8,16,3,11,14,18,15,5,2,13,6,19,9,0
0.7273;11,7,10,4,0,17,8,16,3,1,14,18,19,5,2,13,6,15,9,12
0.8182;11,9,12,10,0,17,8,16,3,1,14,18,19,5,2,13,6,4,7,15
0.9091;11,9,12,17,0,10,14,16,3,8,1,18,2,5,19,13,6,4,7,15
