10
0.0909;2,0,1,4,3,12,5,6,10,7,8,16,13,17,18,9,15,14,11,19
0.1818;6,2,3,7,0,14,1,13,10,4,5,9,11,19,15,8,18,16,12,17
0.2727;0,3,1,8,2,19,4,16,12,11,6,9,10,18,13,5,17,14,7,15
0.3636;5,2,0,6,3,19,1,14,12,16,11,7,8,17,15,4,13,18,10,9
0.4545;1,9,2,3,7,19,0,12,18,16,11,5,10,15,17,4,13,14,8,6
0.5455;0,8,2,9,3,18,5,10,16,12,14,1,15,17,19,7,11,13,6,4
0.6364;6,9,1,11,7,17,10,4,16,13,19,0,12,15,18,3,5,14,2,8
0.7273;6,10,3,8,11,16,5,7,12,19,18,4,15,13,17,1,2,14,0,9
0.8182;7,14,0,11,13,18,5,10,4,16,17,6,19,12,15,2,3,8,1,9
0.9091;16,18,0,15,12,14,3,7,6,13,17,11,19,10,8,2,4,5,1,9
