10
0.0909;5,0,3,11,4,8,2,9,6,7,12,15,1,16,14,17,10,13,19,18
0.1818;4,1,6,11,3,7,8,2,9,10,0,12,5,15,17,18,13,16,14,19
0.2727;1,3,10,8,4,6,7,11,12,13,0,18,5,2,19,16,15,9,14,17
0.3636;1,0,10,7,5,8,9,13,6,12,3,17,16,2,19,15,11,14,4,18
0.4545;2,1,5,16,4,6,0,14,11,10,9,15,8,7,18,17,13,12,3,19
0.5455;4,0,5,10,3,6,2,1,9,11,8,15,7,12,18,19,13,14,16,17
0.6364;4,3,10,12,5,8,7,0,14,9,11,16,6,1,17,18,13,15,2,19
0.7273;2,6,1,10,7,15,17,3,12,8,9,19,5,0,13,11,14,16,4,18
0.8182;2,4,15,11,6,12,18,0,13,9,10,19,1,8,14,5,16,17,3,7
0.9091;2,8,15,10,3,16,18,9,11,14,4,17,1,5,19,0,13,12,6,7
