10
0.0909;7,1,0,5,3,2,11,13,4,9,6,14,8,16,17,18,12,19,10,15
0.1818;9,2,5,6,7,4,11,16,0,10,14,12,1,18,8,19,13,17,3,15
0.2727;3,8,6,9,7,0,12,13,1,14,15,4,2,18,11,17,5,16,10,19
0.3636;0,13,7,9,5,2,10,19,1,17,15,4,3,14,16,18,8,12,11,6
0.4545;3,13,6,9,14,0,19,15,1,10,16,4,2,11,12,17,8,18,7,5
0.5455;11,16,2,9,12,10,18,15,1,13,17,3,0,14,5,8,6,19,4,7
0.6364;2,11,0,6,12,7,18,15,8,13,16,5,1,14,10,3,4,19,9,17
0.7273;1,9,5,6,14,8,16,17,10,12,18,4,2,15,19,7,3,13,0,11
0.8182;0,7,2,3,11,15,13,16,10,18,14,4,6,19,12,9,5,8,1,17
0.9091;1,8,4,3,13,16,11,19,6,9,15,5,2,17,10,18,14,7,0,12
