10
0.0909;19,18,17,16,15,14,13,12,10,11,9,8,7,6,4,5,3,2,1,0
0.1818;0,1,2,3,4,6,5,7,8,9,10,11,12,13,15,14,16,17,18,19
0.2727;19,18,17,16,15,13,14,12,11,9,10,8,7,6,4,5,2,3,1,0
0.3636;0,1,3,2,4,6,5,7,8,10,9,11,12,13,15,14,16,17,18,19
0.4545;19,17,16,18,15,13,14,12,11,9,10,8,7,6,5,4,3,2,1,0
0.5455;0,2,4,1,3,6,5,7,8,10,9,11,12,13,14,16,15,17,18,19
0.6364;19,17,15,18,16,12,14,13,11,9,10,8,7,6,5,4,3,2,1,0
0.7273;0,2,3,1,4,7,6,5,8,10,9,11,12,13,14,15,16,17,18,19
0.8182;19,17,16,18,15,11,13,14,12,9,10,8,7,6,5,4,2,3,1,0
0.9091;0,2,3,1,4,8,6,5,7,10,9,11,13,12,14,15,18,16,17,19
