10
0.0909;17,3,8,18,9,2,0,19,1,4,10,13,16,6,5,14,15,7,12,11
0.1818;0,4,17,19,8,13,5,18,3,16,10,1,9,6,11,12,2,14,15,7
0.2727;5,13,3,19,2,9,0,15,14,7,6,18,10,1,8,12,17,16,11,4
0.3636;8,11,16,18,5,4,15,12,7,2,14,17,9,10,1,3,19,6,0,13
0.4545;17,19,2,15,6,12,3,4,9,0,18,10,8,13,5,14,7,1,11,16
0.5455;17,2,8,5,12,0,3,9,6,10,15,18,14,7,13,4,16,1,19,11
0.6364;19,5,18,16,2,15,4,0,13,3,17,11,7,8,14,10,12,6,9,1
0.7273;18,5,14,12,19,1,11,8,4,0,17,3,15,16,2,9,10,13,7,6
0.8182;7,6,8,4,18,2,3,16,17,14,13,1,10,15,5,12,9,0,11,19
0.9091;14,13,4,3,19,8,12,17,15,11,16,18,2,7,5,6,0,9,10,1
