10
0.0909;16,19,12,18,10,15,7,14,17,11,13,9,6,8,1,2,3,5,4,0
0.1818;5,1,4,0,14,3,15,2,10,8,7,13,16,6,18,17,11,9,12,19
0.2727;15,18,14,19,11,16,2,12,7,17,8,1,5,13,0,6,4,10,9,3
0.3636;1,4,6,3,7,2,15,5,16,0,14,17,18,9,10,8,13,11,12,19
0.4545;18,17,14,16,7,15,4,12,5,19,1,0,10,13,8,6,9,11,3,2
0.5455;2,6,3,0,8,7,12,11,13,1,19,17,4,5,9,14,10,18,16,15
0.6364;16,10,15,19,13,9,4,5,14,17,8,6,12,18,11,3,7,2,0,1
0.7273;1,12,5,2,13,9,16,18,7,4,14,3,6,0,8,11,10,15,17,19
0.8182;14,7,5,18,11,8,1,6,16,12,3,17,15,19,10,13,9,4,0,2
0.9091;6,11,14,5,12,4,18,10,8,9,17,2,0,1,7,3,16,13,15,19
