10
0.0909;4,8,0,18,14,3,17,11,1,9,5,7,19,12,10,13,2,15,6,16
0.1818;18,14,9,7,17,11,15,6,8,13,1,2,12,5,0,16,4,3,10,19
0.2727;18,11,15,19,5,14,13,17,8,16,0,1,10,7,2,3,12,9,6,4
0.3636;6,3,16,11,1,5,12,17,7,13,8,18,14,2,4,10,15,9,0,19
0.4545;6,4,5,1,12,8,14,19,11,10,15,13,0,3,18,9,17,16,2,7
0.5455;16,5,7,4,15,8,2,18,6,14,3,12,9,17,13,0,10,19,11,1
0.6364;15,4,8,14,3,0,2,19,5,13,12,18,10,6,9,11,7,17,1,16
0.7273;17,8,4,18,11,7,0,9,6,3,19,16,5,10,14,1,13,15,12,2
0.8182;9,6,5,17,2,18,4,13,0,12,11,8,1,3,10,19,14,15,16,7
0.9091;2,12,3,14,8,18,0,5,17,9,16,7,19,1,15,13,10,11,4,6
