10
0.0909;17,1,18,8,15,14,7,2,10,19,6,12,16,3,9,11,0,13,5,4
0.1818;4,7,1,14,10,12,15,9,0,5,16,13,11,18,17,8,2,6,3,19
0.2727;17,6,19,12,18,9,13,8,5,16,2,7,11,3,10,15,4,14,0,1
0.3636;15,14,11,4,1,6,7,16,9,2,18,10,17,13,12,5,0,8,3,19
0.4545;12,5,4,16,18,11,19,0,14,10,3,2,15,13,1,9,6,17,8,7
0.5455;6,13,12,3,2,4,11,9,10,7,17,18,14,15,1,8,19,5,16,0
0.6364;17,15,6,18,16,3,4,13,2,1,7,12,9,10,19,14,8,5,0,11
0.7273;2,13,1,17,10,18,6,3,11,19,7,12,9,14,4,0,16,5,15,8
0.8182;11,9,13,0,8,3,14,4,6,19,2,7,17,1,10,16,5,12,15,18
0.9091;6,13,1,5,16,17,0,12,3,7,14,8,4,15,19,9,11,2,18,10
