10
0.0909;3,0,2,13,18,10,19,8,6,1,14,7,5,12,17,16,15,9,11,4
0.1818;6,4,11,8,1,12,17,7,9,13,0,3,16,14,19,18,15,2,5,10
0.2727;2,13,8,10,3,6,11,12,14,17,4,1,16,0,9,5,19,18,7,15
0.3636;16,4,11,5,1,12,13,3,10,18,9,2,0,7,15,6,17,14,19,8
0.4545;13,8,10,2,5,1,11,16,0,18,4,15,12,3,19,14,6,9,17,7
0.5455;8,15,9,11,10,12,19,5,3,17,13,1,4,2,7,16,0,14,18,6
0.6364;5,6,16,7,17,11,12,4,15,19,14,13,3,1,0,9,10,2,8,18
0.7273;7,6,17,13,14,12,2,3,18,5,11,19,0,8,15,10,16,9,4,1
0.8182;14,5,1,4,12,7,9,6,3,10,17,18,2,0,13,15,16,11,19,8
0.9091;18,16,4,0,11,17,6,9,15,19,1,13,2,8,7,5,14,10,12,3
