10
0.0909;4,5,13,0,11,9,3,16,12,6,19,10,2,7,14,15,8,18,1,17
0.1818;10,12,16,5,14,0,11,18,15,6,2,17,4,13,3,19,8,7,1,9
0.2727;8,6,0,12,16,1,15,19,17,7,10,4,13,14,2,5,11,9,3,18
0.3636;17,7,11,10,13,1,0,3,18,4,6,5,14,9,15,8,16,12,2,19
0.4545;10,1,17,14,11,3,7,0,18,12,13,5,9,2,16,4,8,19,15,6
0.5455;8,2,18,13,16,3,6,11,1,0,19,10,7,5,17,14,4,9,12,15
0.6364;4,7,19,17,18,0,15,14,12,8,11,13,6,9,16,5,10,2,1,3
0.7273;13,12,15,11,19,4,6,5,7,8,16,1,3,14,18,0,9,2,17,10
0.8182;14,2,10,18,16,15,9,1,7,6,4,3,5,12,13,19,8,0,11,17
0.9091;11,4,13,15,17,12,19,10,2,1,18,9,0,8,3,5,6,7,16,14
