10
0.0909;3,12,6,0,8,2,5,1,9,11,4,13,7,10,14,15,16,17,18,19
0.1818;5,8,12,1,9,2,4,3,10,17,7,0,6,13,11,14,16,18,19,15
0.2727;3,6,9,1,7,5,0,8,10,19,2,12,4,14,11,13,16,18,15,17
0.3636;2,5,7,4,3,9,0,8,12,19,1,13,10,17,15,11,18,14,16,6
0.4545;5,3,0,7,1,8,4,6,14,18,11,10,9,16,13,12,17,19,15,2
0.5455;2,0,5,3,4,8,1,14,7,19,9,10,13,15,12,11,17,18,16,6
0.6364;3,4,13,0,8,6,1,19,5,18,7,9,17,16,11,12,14,15,10,2
0.7273;2,9,7,3,5,8,0,16,1,15,14,10,19,18,6,11,17,13,12,4
0.8182;1,5,10,6,4,3,0,17,2,16,11,14,15,12,7,18,19,9,13,8
0.9091;2,1,9,5,10,7,0,13,3,17,6,18,15,4,12,16,19,11,14,8
