10
0.0909;12,17,16,14,7,9,8,10,5,13,19,11,18,1,0,6,2,3,15,4
0.1818;3,0,14,4,11,19,8,2,16,12,10,5,7,6,13,17,15,18,1,9
0.2727;12,11,3,4,16,2,8,17,9,10,13,6,7,19,1,15,0,5,18,14
0.3636;8,14,13,17,7,12,19,5,15,10,2,3,11,1,6,0,9,16,4,18
0.4545;4,12,8,2,16,17,1,9,0,11,13,6,5,15,18,7,19,3,14,10
0.5455;17,14,18,7,9,2,12,3,19,10,15,1,6,5,11,13,0,16,4,8
0.6364;11,3,5,15,14,8,1,17,0,12,9,2,7,10,6,19,18,4,13,16
0.7273;18,14,9,12,7,13,15,11,10,8,19,16,0,2,5,1,4,17,3,6
0.8182;5,12,17,2,8,4,9,7,14,3,6,16,19,18,13,11,15,1,0,10
0.9091;7,1,5,17,11,18,13,14,10,16,4,9,3,15,12,0,6,2,19,8
