10
0.0909;7,4,6,0,13,15,12,1,2,3,9,14,8,16,11,18,19,17,5,10
0.1818;9,10,1,0,8,11,15,2,6,4,3,19,14,17,12,5,16,7,18,13
0.2727;9,12,4,13,1,0,3,7,8,2,10,16,15,11,18,5,19,6,17,14
0.3636;10,11,12,3,7,16,5,0,1,2,8,4,15,14,18,6,19,9,13,17
0.4545;14,10,13,12,2,4,0,1,6,8,9,5,16,11,7,18,15,3,19,17
0.5455;15,5,13,18,11,6,4,1,19,3,14,2,16,7,0,17,12,9,10,8
0.6364;13,14,18,16,1,10,8,0,6,4,11,2,12,19,5,17,9,15,3,7
0.7273;3,17,11,14,5,2,18,0,4,1,10,16,13,9,6,15,12,19,7,8
0.8182;2,13,10,14,3,4,8,1,17,19,7,15,12,16,0,6,11,18,5,9
0.9091;13,10,16,15,4,14,6,3,12,9,11,18,19,7,1,8,2,17,0,5
