10
0.0909;16,19,15,17,18,14,12,11,10,9,8,13,7,4,1,6,5,3,2,0
0.1818;4,1,6,3,2,0,5,9,11,8,13,7,10,12,16,14,17,15,18,19
0.2727;14,17,16,18,19,15,12,10,11,8,7,13,9,5,3,6,1,4,2,0
0.3636;1,0,4,2,3,5,8,9,6,16,10,7,12,13,15,11,17,14,18,19
0.4545;18,19,17,16,15,13,10,6,12,2,9,11,14,4,3,7,5,8,1,0
0.5455;1,0,3,8,2,4,11,13,5,14,9,6,7,15,16,12,18,10,17,19
0.6364;19,18,16,15,17,14,9,6,12,7,10,13,4,5,2,8,3,11,1,0
0.7273;0,2,3,6,1,10,8,14,4,13,9,5,16,11,17,12,18,7,15,19
0.8182;19,17,14,12,18,5,10,3,16,7,9,15,1,8,2,13,0,11,6,4
0.9091;1,2,5,6,0,14,15,18,3,13,9,4,16,10,19,8,17,7,12,11
