10
0.0909;1,8,18,9,4,13,0,3,10,15,5,7,6,14,12,11,16,19,17,2
0.1818;8,7,19,18,12,17,1,15,4,13,0,3,2,14,16,5,11,6,10,9
0.2727;1,7,15,19,14,17,4,18,10,5,3,11,16,2,6,12,9,0,8,13
0.3636;3,7,10,13,14,9,5,15,16,8,6,18,17,19,2,11,12,4,0,1
0.4545;12,8,16,1,13,15,6,7,18,11,19,14,9,17,0,5,3,4,2,10
0.5455;4,8,17,0,11,12,1,3,5,7,16,15,18,14,10,6,9,2,19,13
0.6364;14,0,12,3,15,19,10,2,9,16,8,7,17,18,11,4,6,1,5,13
0.7273;14,16,7,13,19,4,10,0,15,9,6,2,18,11,17,1,8,5,3,12
0.8182;17,4,15,13,19,1,14,5,8,3,12,16,10,7,11,0,18,2,6,9
0.9091;7,6,11,12,19,4,14,18,10,1,5,17,3,13,2,0,8,15,9,16
