10
0.0909;0,2,4,1,9,3,5,10,11,8,7,12,19,6,17,18,13,14,15,16
0.1818;2,0,4,1,11,5,3,18,9,12,6,10,15,7,17,14,13,16,8,19
0.2727;9,5,4,1,14,2,3,18,8,6,11,13,10,0,17,15,12,16,7,19
0.3636;7,1,8,4,18,5,3,17,11,13,6,12,9,0,16,15,14,10,2,19
0.4545;7,3,11,0,16,4,6,10,8,12,9,15,13,1,14,17,18,2,5,19
0.5455;9,0,6,7,12,1,5,4,10,13,11,15,14,2,19,18,17,8,3,16
0.6364;7,0,3,4,19,5,11,2,9,17,14,13,12,1,18,16,10,6,8,15
0.7273;9,0,6,2,19,8,18,1,10,17,16,14,11,3,12,13,15,4,7,5
0.8182;13,6,10,1,18,7,17,4,2,16,15,12,8,3,11,14,19,5,0,9
0.9091;13,9,7,4,18,12,19,2,10,8,16,14,5,0,6,15,17,3,1,11
