10
0.0909;19,18,13,17,14,11,9,10,8,15,16,12,7,6,5,4,1,0,3,2
0.1818;3,1,8,0,5,7,12,2,9,6,4,11,16,10,14,17,18,19,13,15
0.2727;18,17,9,15,14,11,5,19,13,7,16,8,6,10,4,1,2,0,12,3
0.3636;2,1,8,3,7,9,12,0,14,10,4,13,16,6,11,19,18,15,5,17
0.4545;17,16,11,18,12,4,14,19,5,10,15,8,2,9,7,6,0,3,13,1
0.5455;4,3,7,0,5,16,6,1,9,14,2,8,19,10,15,12,18,13,11,17
0.6364;17,14,12,19,13,7,11,18,6,8,16,15,3,10,4,5,1,9,2,0
0.7273;0,4,8,3,6,13,12,1,7,9,2,5,15,17,14,11,16,10,18,19
0.8182;19,16,11,5,18,9,10,17,15,12,14,13,4,1,6,7,3,8,2,0
0.9091;4,7,5,16,0,13,8,2,1,12,3,6,17,19,11,10,15,9,14,18
