10
0.0909;18,1,8,16,14,17,15,4,0,10,19,12,9,3,6,2,11,13,7,5
0.1818;3,18,5,15,10,7,4,12,6,0,1,14,9,8,13,16,11,17,19,2
0.2727;10,6,15,0,2,5,17,14,18,1,19,11,7,8,13,3,16,4,12,9
0.3636;10,14,5,7,18,11,1,8,15,13,12,3,6,19,0,17,4,2,16,9
0.4545;1,4,2,13,3,7,19,14,16,10,12,5,17,15,8,6,18,9,0,11
0.5455;17,19,18,6,12,14,10,5,4,0,16,8,15,7,9,3,2,13,1,11
0.6364;10,7,5,4,19,15,8,11,13,3,1,14,6,16,2,17,9,0,18,12
0.7273;11,9,2,12,10,0,16,1,3,17,7,5,18,14,15,4,6,13,8,19
0.8182;3,15,9,1,17,13,2,10,5,11,16,19,7,14,4,6,18,0,8,12
0.9091;15,17,5,11,9,0,10,8,13,4,18,1,3,14,7,6,2,19,16,12
