10
0.0909;14,1,13,18,10,11,16,17,12,15,9,8,0,7,5,6,2,4,3,19
0.1818;12,10,3,11,18,19,2,5,17,4,14,8,0,1,16,13,9,7,6,15
0.2727;15,1,12,11,10,3,14,16,17,8,19,9,0,4,5,2,7,6,13,18
0.3636;16,5,8,11,12,4,1,15,7,17,13,0,9,6,10,19,18,3,14,2
0.4545;18,3,8,17,16,2,4,7,10,9,13,15,12,5,14,19,6,11,1,0
0.5455;6,2,10,3,11,12,4,0,9,15,8,18,17,16,14,1,7,19,5,13
0.6364;15,19,16,5,6,10,12,17,4,9,1,14,0,13,18,3,2,7,8,11
0.7273;10,11,8,6,5,18,19,12,3,15,7,13,9,17,0,1,4,2,16,14
0.8182;17,7,8,18,6,14,5,10,12,13,16,11,15,3,2,9,4,1,0,19
0.9091;16,13,0,3,18,6,9,4,17,10,2,7,15,5,12,11,14,19,8,1
