10
0.0909;17,6,5,7,13,9,12,10,2,15,11,3,8,4,19,14,1,16,0,18
0.1818;19,1,16,18,10,17,3,0,4,8,7,15,11,5,12,6,14,2,9,13
0.2727;11,9,7,5,18,14,8,13,2,1,0,4,12,10,19,6,17,16,15,3
0.3636;10,12,5,9,17,6,1,18,15,19,2,4,8,0,3,16,14,13,7,11
0.4545;8,4,13,11,3,1,19,10,18,17,14,15,2,0,5,6,12,9,16,7
0.5455;7,8,0,19,15,18,17,14,1,6,9,13,4,12,3,5,11,10,16,2
0.6364;1,18,5,0,6,10,14,11,12,4,3,17,16,19,9,8,15,2,13,7
0.7273;14,8,6,19,2,0,10,3,17,4,1,12,5,16,7,15,11,18,13,9
0.8182;2,14,13,5,6,15,1,10,16,8,9,4,3,19,18,7,17,12,11,0
0.9091;9,11,14,13,15,18,0,8,16,12,7,3,4,6,2,10,5,17,1,19
