10
0.0909;19,0,3,5,6,10,8,2,7,1,4,17,13,11,14,9,16,12,18,15
0.1818;19,12,0,14,2,4,16,3,1,5,6,15,7,10,9,17,13,11,18,8
0.2727;10,11,3,12,4,13,18,1,9,5,8,17,16,15,0,14,6,7,19,2
0.3636;18,9,10,12,1,2,11,3,5,7,15,16,14,4,6,17,8,13,19,0
0.4545;19,1,15,16,6,3,11,9,10,12,13,7,8,2,14,5,4,17,18,0
0.5455;19,11,14,12,6,1,16,15,10,4,13,2,7,0,9,18,3,17,8,5
0.6364;16,18,19,9,15,10,14,17,6,2,8,12,3,0,1,13,4,11,7,5
0.7273;13,14,18,15,10,16,3,17,8,4,9,11,2,0,19,5,6,12,1,7
0.8182;5,19,18,12,3,15,8,13,17,6,16,1,4,0,9,10,11,14,2,7
0.9091;14,15,19,17,8,6,0,10,11,9,18,12,5,1,2,7,13,16,4,3
