10
0.0909;1,5,10,8,12,4,7,9,14,2,13,15,0,3,16,6,17,18,19,11
0.1818;5,6,7,14,13,3,12,9,19,1,4,18,0,10,17,16,8,11,15,2
0.2727;1,17,12,15,10,2,9,11,13,4,6,18,0,8,16,5,19,14,7,3
0.3636;8,10,14,16,17,9,3,13,5,1,15,18,4,2,12,11,19,6,0,7
0.4545;10,17,11,19,9,16,2,7,1,13,15,12,3,0,4,6,18,5,14,8
0.5455;19,8,7,17,11,15,9,6,2,16,3,10,12,1,0,4,13,5,14,18
0.6364;9,3,4,17,8,11,1,13,2,15,12,19,5,10,0,7,16,6,14,18
0.7273;8,2,3,17,6,10,7,19,0,5,4,14,13,16,9,12,11,1,18,15
0.8182;3,10,6,4,7,12,1,13,2,5,0,14,16,15,17,18,9,8,19,11
0.9091;7,14,15,11,8,4,1,12,6,2,0,5,10,3,16,13,18,9,19,17
