10
0.0909;19,2,14,8,9,1,0,12,4,16,7,18,10,17,5,3,13,11,6,15
0.1818;10,11,12,8,15,9,3,17,16,7,0,14,1,4,13,5,19,2,18,6
0.2727;11,8,2,0,12,5,1,15,9,16,17,19,10,4,6,18,13,14,7,3
0.3636;17,5,0,12,7,1,4,8,9,2,3,13,10,19,18,14,15,16,6,11
0.4545;9,19,1,15,11,8,7,17,18,10,2,12,4,13,3,5,6,16,14,0
0.5455;13,19,14,11,15,4,7,6,12,8,17,0,16,9,5,2,1,3,18,10
0.6364;5,18,15,8,13,2,17,11,0,10,14,19,3,6,4,9,1,16,7,12
0.7273;4,2,0,9,5,16,11,12,10,13,18,14,7,3,6,19,1,17,15,8
0.8182;8,3,16,2,19,9,5,18,12,10,7,15,13,0,17,14,4,6,11,1
0.9091;9,18,14,7,8,16,5,6,2,15,3,13,12,17,19,10,11,4,0,1
