10
0.0909;19,18,15,16,17,11,14,13,12,8,10,9,3,7,5,6,4,2,0,1
0.1818;4,1,2,5,3,7,0,6,8,10,11,9,16,12,15,13,14,17,19,18
0.2727;14,19,17,13,16,8,18,15,11,10,9,12,2,5,6,7,3,4,1,0
0.3636;5,1,3,2,4,10,0,6,7,9,12,8,15,11,14,13,17,16,19,18
0.4545;15,19,11,17,16,8,18,12,14,13,9,10,2,7,4,6,3,5,0,1
0.5455;5,0,8,2,1,9,4,7,6,3,12,11,15,10,14,13,18,16,19,17
0.6364;14,17,13,18,19,8,16,11,12,15,4,6,5,10,9,7,2,3,0,1
0.7273;4,2,8,0,1,11,3,5,6,7,14,16,13,10,9,12,15,19,18,17
0.8182;16,14,15,19,18,7,17,13,11,9,5,1,6,10,12,8,3,0,4,2
0.9091;4,8,5,1,0,12,2,6,7,9,14,17,13,10,3,11,19,16,15,18
