10
0.0909;16,15,17,19,18,13,12,10,14,11,9,8,7,6,2,5,3,4,1,0
0.1818;6,2,3,0,1,4,7,8,5,9,13,12,10,14,16,17,11,15,18,19
0.2727;13,17,15,19,18,16,10,9,14,8,11,4,12,3,6,2,5,7,0,1
0.3636;5,1,7,0,4,2,10,9,3,11,6,18,8,14,16,17,12,13,19,15
0.4545;15,16,12,19,14,18,9,6,17,8,13,0,11,7,3,4,5,10,2,1
0.5455;2,0,9,1,3,5,8,13,4,12,6,18,7,10,15,17,14,11,16,19
0.6364;16,19,11,18,15,17,10,9,14,6,13,5,12,8,0,4,3,7,2,1
0.7273;2,1,7,0,5,3,10,11,6,13,4,18,9,12,17,14,19,8,15,16
0.8182;19,18,11,15,12,13,8,9,16,7,17,0,10,5,1,6,2,14,4,3
0.9091;0,1,16,4,7,2,10,9,3,12,5,19,8,13,17,11,18,6,14,15
