10
0.0909;8,10,16,0,12,3,11,15,9,7,6,4,18,19,5,17,2,1,14,13
0.1818;16,17,6,2,19,14,15,13,7,10,5,8,12,9,0,18,1,4,11,3
0.2727;7,6,0,12,13,9,16,1,14,3,15,18,8,5,2,11,10,19,17,4
0.3636;13,1,17,4,9,10,7,0,5,8,18,12,11,3,2,19,6,14,15,16
0.4545;5,2,3,1,6,4,17,0,16,12,15,13,8,18,7,19,10,9,11,14
0.5455;18,4,15,2,1,8,14,12,17,9,5,3,0,13,16,10,11,6,7,19
0.6364;9,10,8,12,14,6,17,2,13,16,0,7,1,4,3,15,19,11,18,5
0.7273;18,1,14,16,0,13,15,8,5,3,7,19,9,6,10,17,11,12,2,4
0.8182;0,5,8,9,19,18,16,11,17,7,3,10,12,13,14,2,15,4,1,6
0.9091;10,3,2,6,19,14,13,12,11,1,17,4,7,18,16,15,0,5,9,8
