10
0.0909;8,12,17,18,1,4,9,5,13,15,6,19,11,16,2,7,0,3,10,14
0.1818;17,1,8,2,7,5,12,19,14,11,10,18,0,13,6,3,15,16,4,9
0.2727;16,8,0,11,6,5,3,14,9,7,17,2,15,12,1,13,10,4,18,19
0.3636;10,13,8,19,3,17,4,14,16,11,7,18,9,0,6,1,15,5,2,12
0.4545;0,19,14,12,5,7,13,9,4,11,8,1,16,10,18,6,2,17,3,15
0.5455;18,6,13,4,14,9,11,19,0,2,15,16,12,17,8,1,3,7,5,10
0.6364;12,11,2,18,5,0,17,13,15,9,7,8,14,3,4,6,1,10,19,16
0.7273;18,15,14,4,10,9,19,7,2,17,5,16,1,13,0,11,8,12,3,6
0.8182;0,5,18,3,16,17,15,7,13,9,6,1,19,10,4,8,11,12,14,2
0.9091;16,12,7,6,14,2,19,4,5,0,13,15,18,3,1,11,10,8,9,17
