10
0.0909;3,0,11,7,2,16,1,4,5,15,18,17,12,8,10,13,14,9,19,6
0.1818;6,5,0,2,13,15,4,8,11,16,12,18,3,10,17,1,7,14,19,9
0.2727;15,1,3,10,13,8,5,2,19,17,7,14,11,16,9,6,0,18,12,4
0.3636;10,1,5,3,17,0,12,2,19,13,6,4,7,16,8,18,14,11,15,9
0.4545;3,7,4,18,14,1,13,8,19,17,6,2,15,10,12,16,9,0,5,11
0.5455;13,16,1,6,19,0,10,3,18,5,2,11,12,8,9,14,15,4,7,17
0.6364;10,18,5,14,17,1,16,15,6,11,4,12,13,7,0,9,8,2,3,19
0.7273;17,18,10,15,19,0,2,12,14,8,11,1,9,4,7,6,5,3,13,16
0.8182;13,8,15,16,11,14,4,17,12,9,10,1,5,3,2,18,0,7,6,19
0.9091;9,3,17,2,11,13,7,18,19,10,4,1,6,14,16,15,0,8,5,12
