10
0.0909;0,5,9,2,7,12,8,4,3,10,17,11,13,18,1,15,19,16,6,14
0.1818;2,19,12,4,13,18,10,9,3,5,15,1,6,17,0,7,16,11,8,14
0.2727;2,1,18,9,16,19,11,4,3,6,17,0,8,5,7,10,13,15,14,12
0.3636;3,2,19,15,4,13,16,10,0,11,12,1,14,9,5,8,17,6,7,18
0.4545;19,2,16,17,9,11,12,14,8,7,13,1,5,10,6,3,18,4,0,15
0.5455;8,5,10,17,0,12,6,18,13,4,16,1,2,15,9,3,14,11,7,19
0.6364;9,5,3,17,0,12,1,13,15,4,10,7,14,16,11,2,18,19,8,6
0.7273;0,2,11,14,1,13,4,8,18,15,17,5,7,16,6,3,19,12,9,10
0.8182;0,10,6,12,4,18,17,9,14,7,19,1,5,13,3,2,8,11,15,16
0.9091;0,13,16,7,1,12,17,10,5,6,14,9,2,18,8,3,15,4,11,19
