10
0.0909;0,6,3,4,2,14,11,7,17,1,9,15,10,5,8,12,13,18,19,16
0.1818;3,11,0,9,8,14,10,7,13,2,16,17,5,6,12,1,4,15,19,18
0.2727;4,7,1,11,14,9,15,5,12,2,18,10,0,3,16,13,6,17,19,8
0.3636;2,9,11,10,13,16,8,15,6,4,18,14,1,0,12,7,5,17,19,3
0.4545;5,9,0,4,8,15,6,17,10,2,18,16,7,1,13,11,3,19,14,12
0.5455;5,13,2,9,4,15,11,12,18,6,16,19,14,3,10,7,0,17,8,1
0.6364;2,15,3,16,0,5,12,8,18,13,14,17,19,4,9,6,7,10,11,1
0.7273;4,19,0,11,13,6,9,10,17,14,7,18,16,5,15,3,8,1,12,2
0.8182;8,12,3,18,19,10,11,4,14,17,9,16,13,1,15,0,7,2,6,5
0.9091;18,12,6,17,19,7,1,0,15,14,8,13,10,11,16,4,2,5,9,3
