10
0.0909;13,10,9,4,14,5,0,11,19,6,17,16,8,2,3,15,12,1,18,7
0.1818;15,7,14,1,4,3,12,18,9,6,11,16,5,2,8,0,13,10,17,19
0.2727;15,11,17,9,7,3,4,2,1,14,8,13,0,10,12,16,5,19,6,18
0.3636;7,17,12,16,15,3,18,10,14,6,9,11,2,8,4,0,5,19,1,13
0.4545;9,17,14,5,12,7,18,16,15,6,4,3,13,19,10,8,1,0,11,2
0.5455;9,18,14,6,1,4,17,3,8,16,0,2,10,5,11,15,19,7,13,12
0.6364;18,7,14,5,1,10,17,13,3,12,2,0,11,15,6,4,8,19,9,16
0.7273;13,17,4,1,10,16,6,18,7,19,5,15,11,12,2,14,8,0,9,3
0.8182;10,17,2,1,13,7,11,8,6,3,5,18,12,16,19,15,9,0,4,14
0.9091;2,16,6,13,7,12,17,8,1,11,5,15,18,19,10,3,9,0,4,14
