10
0.0909;7,18,10,13,16,6,0,19,14,17,4,1,9,3,15,11,5,2,12,8
0.1818;17,4,7,19,1,10,14,2,13,0,9,5,3,15,18,12,11,8,6,16
0.2727;15,3,19,2,17,12,5,18,10,1,13,16,6,4,7,8,14,0,11,9
0.3636;3,17,15,9,0,11,6,18,2,8,16,1,7,19,12,5,4,14,13,10
0.4545;18,6,2,19,5,14,13,11,15,4,8,16,17,9,10,0,3,1,7,12
0.5455;10,4,19,2,15,13,5,14,18,8,0,3,7,9,11,12,1,16,17,6
0.6364;7,14,10,2,13,4,17,6,3,5,12,9,15,0,11,8,16,18,1,19
0.7273;18,9,13,6,1,11,2,16,3,4,8,0,10,19,15,14,17,7,12,5
0.8182;16,15,10,4,6,13,18,11,17,12,5,9,3,2,19,1,0,8,7,14
0.9091;1,3,13,15,10,6,7,16,17,14,19,11,4,2,0,8,12,18,9,5
