10
0.0909;11,19,18,17,14,13,16,15,6,9,7,12,5,10,1,4,8,3,0,2
0.1818;11,0,2,3,10,7,4,1,15,13,6,12,9,5,14,17,8,18,19,16
0.2727;3,12,18,19,8,17,14,15,0,6,13,7,10,16,5,4,11,1,2,9
0.3636;18,3,0,1,8,4,6,5,19,15,7,17,12,2,9,13,14,16,10,11
0.4545;0,14,16,18,10,15,5,12,6,1,13,2,8,19,11,4,3,7,17,9
0.5455;18,1,7,4,3,9,15,2,19,17,6,16,13,0,8,11,14,10,5,12
0.6364;2,18,8,15,16,4,1,17,6,3,12,0,9,19,5,14,7,13,11,10
0.7273;18,2,8,1,3,16,14,5,11,10,4,17,9,0,19,6,15,12,7,13
0.8182;1,18,16,17,13,3,2,7,15,11,14,5,10,19,0,9,8,6,12,4
0.9091;19,1,9,0,5,13,15,11,3,4,17,16,6,2,18,10,8,12,7,14
