10
0.0909;19,10,5,11,14,8,7,6,2,18,16,1,13,12,17,0,15,4,9,3
0.1818;9,12,14,3,0,5,1,2,6,18,7,10,15,11,13,17,8,4,19,16
0.2727;4,17,14,9,15,12,1,5,19,16,10,8,11,7,18,6,0,3,2,13
0.3636;7,16,5,18,14,11,1,13,3,17,10,15,2,0,12,6,4,9,8,19
0.4545;18,2,14,13,8,12,1,10,3,5,16,11,15,19,9,6,0,7,17,4
0.5455;18,7,9,19,5,12,8,16,14,13,6,4,15,1,11,2,17,0,10,3
0.6364;18,7,5,0,19,14,6,17,16,8,1,10,15,3,13,2,11,12,4,9
0.7273;6,3,2,19,0,14,5,15,13,1,18,10,7,17,11,4,9,12,16,8
0.8182;3,11,7,19,13,12,5,8,16,0,18,14,17,9,4,10,15,6,1,2
0.9091;2,3,5,8,18,19,9,10,11,0,14,15,16,7,12,4,6,13,1,17
