10
0.0909;1,19,2,3,7,0,12,11,6,9,15,14,10,13,4,8,5,18,17,16
0.1818;11,4,1,7,17,19,16,2,13,9,8,14,18,6,10,15,5,0,12,3
0.2727;16,10,1,18,17,19,15,2,7,12,11,3,14,9,4,0,5,13,6,8
0.3636;11,8,15,18,17,19,4,16,7,12,5,6,14,1,3,9,10,2,0,13
0.4545;15,19,16,5,12,8,14,10,18,13,7,4,6,1,3,2,0,9,11,17
0.5455;13,15,0,5,9,12,14,2,11,19,17,8,6,18,16,10,3,7,1,4
0.6364;0,11,19,6,9,18,14,5,16,13,4,17,1,12,15,10,7,3,8,2
0.7273;17,2,7,4,9,0,1,16,10,13,3,18,14,19,15,12,5,11,8,6
0.8182;10,15,14,2,16,7,9,0,13,11,3,18,1,19,6,12,5,17,4,8
0.9091;9,19,13,6,7,5,18,8,16,11,15,4,1,3,2,10,14,17,12,0
