10
0.0909;18,9,0,2,6,12,4,17,3,11,14,19,10,8,15,13,7,5,1,16
0.1818;6,4,17,5,1,8,2,13,0,14,11,12,7,18,16,19,9,15,10,3
0.2727;16,18,2,17,11,14,6,1,13,7,12,15,10,19,9,5,8,3,4,0
0.3636;7,12,5,11,2,6,10,18,4,15,17,13,16,1,9,3,14,8,0,19
0.4545;11,16,3,19,0,10,18,9,12,17,15,6,5,4,1,14,2,13,7,8
0.5455;12,15,9,4,6,14,19,16,5,13,11,8,0,17,2,7,18,1,3,10
0.6364;11,9,10,7,2,13,16,8,12,3,0,1,14,18,6,19,4,5,15,17
0.7273;16,1,3,17,12,15,18,10,0,13,6,11,19,2,5,7,8,4,9,14
0.8182;8,6,17,14,1,16,11,18,5,15,3,10,2,7,12,13,4,0,19,9
0.9091;4,2,15,3,19,1,14,10,18,16,11,8,5,17,7,12,13,9,0,6
