10
0.0909;16,6,15,2,13,10,12,19,7,5,9,1,11,17,3,14,18,0,8,4
0.1818;11,16,18,15,10,13,2,9,5,17,0,7,14,4,19,1,8,12,6,3
0.2727;8,9,0,12,15,17,5,6,11,1,4,10,7,13,2,18,14,19,16,3
0.3636;3,14,11,2,19,4,5,12,7,6,16,9,15,0,17,18,1,8,10,13
0.4545;5,8,15,19,2,17,0,11,14,10,4,9,18,7,3,12,13,1,16,6
0.5455;2,6,5,9,10,11,18,8,7,0,3,14,4,15,19,1,16,13,17,12
0.6364;6,9,13,7,10,0,16,1,18,17,15,4,3,14,11,19,12,5,2,8
0.7273;3,5,10,19,14,9,11,16,12,0,8,17,2,6,4,7,13,18,15,1
0.8182;8,10,13,4,1,3,6,12,18,11,2,7,9,14,15,16,0,19,5,17
0.9091;16,2,12,11,18,4,5,6,19,7,14,9,15,3,0,1,13,17,10,8
